                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     89,                0.20398,                0.52391,                0.30348,                0.77437,                0.69326,                0.73676,                0.55658,                0.25766,                 0.8353,                0.40137,                 0.0001,                 0.0001,                 0.0001
                     90,                0.20594,                0.51496,                0.30101,                0.70437,                0.70941,                0.67991,                0.49771,                0.27842,                0.88585,                0.43373,                 0.0001,                 0.0001,                 0.0001
                     91,                0.20134,                0.54665,                0.29606,                0.77949,                0.72403,                  0.719,                0.54429,                0.25222,                0.82579,                0.39766,                 0.0001,                 0.0001,                 0.0001
                     92,                0.20015,                0.52632,                0.28769,                 0.7512,                 0.6819,                0.69054,                0.50802,                0.26827,                0.90905,                0.41469,                 0.0001,                 0.0001,                 0.0001
                     93,                0.20414,                0.48839,                0.30216,                0.71633,                0.70388,                0.69834,                0.51283,                0.26909,                  0.963,                0.43095,                 0.0001,                 0.0001,                 0.0001
                     94,                0.20055,                0.49482,                0.29757,                0.78001,                0.80067,                0.81475,                0.61448,                0.26463,                0.67483,                 0.4071,                 0.0001,                 0.0001,                 0.0001
                     95,                0.20002,                0.48812,                0.29147,                0.79758,                0.73997,                0.76896,                0.57206,                0.27898,                0.74474,                0.44752,                 0.0001,                 0.0001,                 0.0001
                     96,                0.19662,                 0.4697,                 0.2777,                0.72287,                 0.5204,                0.53132,                0.39704,                0.28829,                 1.1172,                  0.442,                 0.0001,                 0.0001,                 0.0001
                     97,                 0.1998,                0.50597,                0.28889,                0.71742,                0.71713,                 0.6242,                0.46193,                0.27346,                0.86359,                0.44909,                 0.0001,                 0.0001,                 0.0001
                     98,                0.20045,                0.46355,                0.28959,                 0.7986,                0.77166,                0.80924,                0.60304,                0.28108,                0.68297,                0.45772,                 0.0001,                 0.0001,                 0.0001
                     99,                0.19732,                0.44064,                0.28077,                0.78648,                 0.6988,                0.72832,                0.54459,                0.26402,                0.88609,                0.42526,                 0.0001,                 0.0001,                 0.0001
                    100,                0.19835,                 0.4897,                0.28288,                0.76727,                0.73839,                0.74669,                0.55957,                0.25928,                0.83886,                0.40343,                 0.0001,                 0.0001,                 0.0001
                    101,                0.19206,                0.44831,                0.28501,                0.68065,                0.58515,                0.58566,                0.43192,                0.28207,                 1.0781,                 0.4415,                 0.0001,                 0.0001,                 0.0001
                    102,                0.19751,                0.50754,                0.28395,                0.77821,                0.76954,                0.78432,                0.58817,                0.26368,                0.77155,                0.42063,                 0.0001,                 0.0001,                 0.0001
                    103,                0.19796,                0.49828,                0.28937,                0.80243,                0.74927,                0.76996,                0.59709,                0.25176,                0.72207,                0.38841,                 0.0001,                 0.0001,                 0.0001
                    104,                0.19751,                0.52211,                0.29437,                0.76152,                0.73068,                0.73783,                0.56749,                0.25712,                0.76914,                0.40445,                 0.0001,                 0.0001,                 0.0001
                    105,                0.20447,                 0.4743,                0.29465,                0.79887,                 0.7906,                0.79829,                0.58354,                0.27496,                0.79675,                0.44426,                 0.0001,                 0.0001,                 0.0001
                    106,                0.19417,                0.44756,                0.28815,                0.78892,                0.75875,                0.77423,                0.59594,                0.25541,                0.71353,                0.39007,                 0.0001,                 0.0001,                 0.0001
                    107,                0.19452,                0.47195,                0.28598,                0.82615,                0.82646,                0.84121,                0.64185,                0.25368,                0.71352,                0.39273,                 0.0001,                 0.0001,                 0.0001
                    108,                0.19314,                0.46551,                 0.2786,                0.83763,                0.80343,                0.82413,                0.62349,                0.27554,                0.71045,                0.43432,                 0.0001,                 0.0001,                 0.0001
